800;2025-05-16;procesando solicitud;1149;102:5,235:8,507:6,747:16,974:10,995:19;Camino Viejo 190;28431
801;2025-05-10;preparando;2169;222:4,298:2,842:13;Calle Estrella 22;23652
802;2025-01-28;entregado;206;37:14,193:16,322:20,382:4,538:4,727:1,884:15,907:16;Calle Luna 193;40080
803;2025-03-28;entregado;1651;7:11,10:11,119:20,243:20,309:7,502:16,606:14,735:12,833:2,845:13;Avenida Sol 17;4219
804;2025-03-28;entregado;1626;140:17,208:11,752:18,759:19,985:15;Paseo del Prado 53;49448
805;2025-05-3;preparando;359;86:3,340:16,356:6;Paseo del Prado 149;50856
806;2025-01-3;entregado;246;176:13,465:19,813:2,937:14;Camino Viejo 72;28281
807;2025-02-5;entregado;1490;274:5,547:4,704:17,745:1,783:1;Calle Mayor 113;47220
808;2025-02-9;entregado;1337;311:7;Calle Real 144;18851
809;2025-04-4;entregado;1785;143:5,419:6,533:1,678:6,760:9,849:12,963:7;Calle Mayor 153;15827
810;2025-03-7;entregado;1075;68:19,99:13,224:16,488:15,953:11;Paseo del Prado 136;39148
811;2025-01-13;entregado;2196;600:17;Camino Viejo 173;8834
812;2025-01-13;entregado;2002;90:20,154:12,305:13,337:9,403:7,479:6,614:9,635:8,756:7,819:11;Paseo del Prado 126;18131
813;2025-04-28;en reparto;2115;15:16,51:2,145:17,205:16,481:13,497:14,552:3,702:5,905:5;Calle Luna 47;3082
814;2025-04-23;en reparto;2457;199:9,268:20,315:19,392:4,613:9,653:19,764:20,842:14,875:8;Avenida Sol 128;30102
815;2025-03-11;entregado;574;562:16,582:8,727:9,935:1;Calle Mayor 149;26794
816;2025-01-6;entregado;2109;145:4,167:20,534:18,630:2,673:11,701:19,768:7,846:18,951:2,967:10;Calle Luna 153;6632
817;2025-03-22;entregado;4;280:18,351:6,352:14,512:14,546:1,630:11,711:18,732:17,875:1,927:14;Calle Luna 196;2976
818;2025-02-7;entregado;2456;119:1,176:3,179:11,297:2,420:4,584:16,590:16,648:14,732:10,993:7;Calle Mayor 67;42124
819;2025-03-29;entregado;105;49:8,113:19,337:6,574:3,836:18,903:8;Calle Estrella 77;11077
820;2025-02-19;entregado;1669;167:17,234:20,235:3,375:14,722:14,851:3;Calle Real 168;13906
821;2025-04-10;entregado;2034;80:5,449:16,626:7,680:19,827:13,959:1;Calle Luna 81;52560
822;2025-05-14;procesando solicitud;2273;134:14,371:1,453:20;Plaza Libertad 96;32927
823;2025-02-18;entregado;963;68:9,338:15,497:9;Camino Viejo 170;45816
824;2025-02-9;entregado;2097;101:4,316:18,401:17,543:6,652:20,800:8,843:10,846:14,909:13;Calle Luna 172;50724
825;2025-04-23;en reparto;1937;136:16,172:1,187:11,266:19,318:14,363:17,414:4,471:10,595:13;Calle Jardin 27;9079
826;2025-03-14;entregado;401;37:5,70:7,115:13,129:18,271:15,318:7,367:5,469:14,474:2,629:19;Camino Viejo 190;3199
827;2025-04-6;entregado;2151;121:9;Calle Luna 99;44890
828;2025-05-15;procesando solicitud;310;12:2,317:6,445:10,554:15,600:18,828:9,857:8;Calle Real 85;11459
829;2025-03-26;entregado;2426;191:16,228:13,350:3,606:20,899:4;Avenida Sol 41;42136
830;2025-05-11;preparando;2362;151:1,156:2,262:4,289:17,431:10,473:11,526:3,605:12,861:18;Calle Mayor 53;43078
831;2025-02-27;entregado;1640;161:20,761:5,796:5,815:3,999:16;Avenida Sol 23;49586
832;2025-04-23;en reparto;1920;230:6,282:15,555:17,907:19;Calle Luna 61;22180
833;2025-05-15;procesando solicitud;867;10:17,406:2,547:16,619:8,665:17,832:10,848:5,881:17,883:6;Calle Luna 66;20630
834;2025-05-20;procesando solicitud;933;279:13,324:13,335:5,461:16,876:9,986:18;Camino Viejo 108;36853
835;2025-04-4;entregado;38;341:15,479:20,518:13,581:1,673:12,675:13,767:6,997:3,998:4;Plaza Libertad 174;18934
836;2025-04-30;en reparto;550;93:5,213:9,432:6,477:10,550:7,708:18,995:3;Paseo del Prado 166;36631
837;2025-02-14;entregado;1696;37:19,93:13,281:6,342:3,504:14,685:5,986:4;Calle Real 82;49075
838;2025-02-4;entregado;2480;157:18,252:6,467:19,539:19,608:2,813:5;Calle Estrella 162;9837
839;2025-04-28;en reparto;866;20:12,173:12,397:5,456:13,534:5,603:18,640:10,961:1;Calle Mayor 36;44224
840;2025-01-25;entregado;1956;73:15,277:15,296:16,315:19,341:15,549:3,806:14,848:8,878:9,970:1;Calle Real 188;35066
841;2025-01-19;entregado;2440;29:8,184:16,186:18,192:20,274:19,369:6,422:6,472:7,593:3;Paseo del Prado 75;14995
842;2025-05-1;en reparto;1012;56:7,168:9,298:20,379:7,563:3,572:16,616:2,698:6,912:11,954:20;Camino Viejo 18;16222
843;2025-03-26;entregado;867;534:9,627:1,910:19;Calle Luna 173;33281
844;2025-03-4;entregado;296;216:19,272:8,938:15;Paseo del Prado 144;39247
845;2025-04-13;entregado;1516;283:9,309:17,312:14,463:14,590:6;Paseo del Prado 149;44004
846;2025-01-9;entregado;1410;73:14,188:11,532:4,673:11;Avenida de Espana 16;13583
847;2025-05-11;preparando;966;45:17,179:18,221:11,293:17,433:10,510:18,685:1,751:2;Calle Real 134;32154
848;2025-01-4;entregado;2280;96:19,211:18,247:5,617:4,806:20,813:4,876:7,904:19;Calle Mayor 8;30128
849;2025-02-6;entregado;494;14:15,57:6,108:9,112:17,213:18,691:18,751:18,758:6,927:18,935:18;Calle Mayor 92;4555
850;2025-01-21;entregado;1663;29:18,249:1,506:11,535:8,721:14;Avenida de Espana 44;35213
851;2025-05-1;en reparto;1309;16:14,25:19,60:4,123:9,194:14,265:2,271:14,356:7,524:15,834:18;Calle Real 43;15454
852;2025-04-22;entregado;776;9:8,259:1,412:10,606:3;Avenida Sol 187;46227
853;2025-04-4;entregado;1304;286:19,554:10,966:6;Paseo del Prado 155;46659
854;2025-02-13;entregado;459;282:10,442:3,473:18,963:20;Calle Luna 127;47094
855;2025-01-5;entregado;2083;356:14,376:20,743:10,865:19;Paseo del Prado 24;2762
856;2025-01-28;entregado;923;366:17,525:6,861:10;Calle Jardin 32;14843
857;2025-05-9;preparando;643;98:6,283:11,321:4,331:7,369:8,615:1,959:16;Calle Luna 175;17938
858;2025-01-15;entregado;1733;175:5,510:9,844:4,850:3;Calle Estrella 1;21335
859;2025-03-27;entregado;1488;14:12,185:15,256:2,282:13,473:18,493:13,549:7,593:2;Avenida de Espana 108;40536
860;2025-02-20;entregado;1738;501:12,536:20,550:19,981:4;Camino Viejo 130;39579
861;2025-04-29;en reparto;2357;95:12,130:8,157:10,418:7,659:17,717:12,816:13;Paseo del Prado 124;20270
862;2025-05-6;preparando;771;145:9,730:5,796:15,826:2,919:17,996:5;Avenida Sol 13;41086
863;2025-05-8;preparando;1711;69:11,77:8,172:8,296:14,339:12,420:17,444:18,501:4;Calle Real 180;27999
864;2025-01-30;entregado;640;125:17,636:8,960:14;Calle Luna 91;47211
865;2025-05-5;preparando;2106;121:12,169:10,233:6,545:19,562:10,608:10,766:2,979:10;Plaza Libertad 169;10039
866;2025-04-16;entregado;666;292:17,473:11,588:16;Calle Estrella 23;44464
867;2025-04-21;entregado;2352;176:20,264:5,369:4,490:4,669:4;Camino Viejo 88;23312
868;2025-05-14;procesando solicitud;269;245:17,518:20;Calle Estrella 101;5924
869;2025-03-20;entregado;1855;561:9;Calle Luna 199;8947
870;2025-03-17;entregado;786;22:6,39:16,189:14,299:2,328:1,345:2,495:12,636:19,760:11;Calle Estrella 111;25749
871;2025-05-14;procesando solicitud;2289;185:11,605:11,759:5,824:20;Calle Real 133;48698
872;2025-02-19;entregado;1738;119:17,147:4,218:1,330:11,347:14,636:9,690:1,707:17,732:13,924:19;Calle Luna 140;47673
873;2025-04-15;entregado;1432;108:12,248:1,733:15,936:10;Paseo del Prado 171;43910
874;2025-01-31;entregado;341;421:17,439:2,493:3,527:16,845:3,987:1;Paseo del Prado 50;1297
875;2025-01-26;entregado;262;332:13,502:9,622:13,747:2,853:10,897:15,969:12,974:11;Calle Jardin 95;51623
876;2025-02-14;entregado;1550;86:2,93:10,211:16,328:5,468:15,527:6,702:4,740:9,787:12,988:19;Calle Jardin 52;28466
877;2025-05-14;procesando solicitud;1915;474:3,629:9,819:2,997:17;Calle Luna 122;14829
878;2025-01-1;entregado;697;29:19,80:13,179:16,617:6,967:7;Calle Real 39;30586
879;2025-03-3;entregado;415;719:9,932:9,965:12;Paseo del Prado 86;48897
880;2025-05-20;procesando solicitud;2133;34:1,340:2,433:7,514:3,535:5,545:6,582:14,725:5,735:1,756:16;Camino Viejo 145;6827
881;2025-02-22;entregado;666;58:11,79:19,325:5,432:17,538:17;Calle Real 178;35810
882;2025-01-21;entregado;2271;409:15,416:4,528:3,603:8,724:5,937:15,958:6,985:14;Paseo del Prado 151;50288
883;2025-05-1;en reparto;1564;27:19,571:3,783:13,843:4,929:10;Calle Luna 118;39531
884;2025-03-23;entregado;2468;47:19,149:1,238:4;Calle Luna 111;29992
885;2025-02-4;entregado;1179;229:3,248:15,360:2,523:2,555:5,651:1,847:17,904:12,946:19;Calle Jardin 137;42172
886;2025-01-8;entregado;1605;171:8,370:14,409:1,541:7,666:13,680:12,757:10,951:11,969:8;Plaza Libertad 114;36581
887;2025-03-27;entregado;2171;53:18,103:1,315:4,732:3;Paseo del Prado 169;35281
888;2025-05-15;procesando solicitud;2340;626:18,676:11,685:3,732:12,753:14,826:16,982:9;Camino Viejo 187;42178
889;2025-03-25;entregado;435;284:7,340:7,619:11,861:9,922:14;Calle Mayor 57;34019
890;2025-01-18;entregado;1438;130:16,425:3,528:16,529:19,618:8,627:2,735:13,796:7;Avenida Sol 75;4441
891;2025-02-10;entregado;770;224:16,373:13,375:6,481:12,807:3;Calle Real 89;51423
892;2025-03-23;entregado;1706;17:2;Avenida de Espana 171;5261
893;2025-04-28;en reparto;1157;244:17,310:15,369:19,576:12,589:13,590:3,610:20,794:18,839:13,863:9;Paseo del Prado 8;40876
894;2025-03-24;entregado;714;557:18,560:9,564:16,651:15,715:8;Calle Jardin 88;34354
895;2025-04-19;entregado;42;995:17;Camino Viejo 27;31071
896;2025-04-9;entregado;327;138:17,301:11,339:16,458:13,936:12;Calle Real 166;24168
897;2025-01-1;entregado;974;53:8,238:13,383:4,588:19,863:3,969:10;Plaza Libertad 95;26947
898;2025-01-23;entregado;847;42:12,149:20,152:7,154:11,160:18,228:6,275:2,478:12,479:16,815:9;Plaza Libertad 127;46977
899;2025-04-17;entregado;796;135:17,150:16,323:4,536:8,912:13,942:10,970:13;Plaza Libertad 173;36232
900;2025-02-2;entregado;1795;77:8,651:15,663:10,798:2,868:19;Calle Jardin 124;6891
901;2025-02-9;entregado;891;51:17,90:17,171:5,287:5,348:11,386:13,693:17;Calle Estrella 195;19235
902;2025-04-1;entregado;2208;133:19,298:18,380:12,398:10,532:6,735:13,917:2;Calle Luna 89;9794
903;2025-04-17;entregado;1730;22:1,91:7,162:11,467:16,503:19,583:8,700:14,812:8,980:4;Calle Estrella 87;2307
904;2025-04-24;en reparto;635;4:10,22:4,144:16,176:16,304:19,328:5,704:18,736:14,867:18,894:9;Calle Estrella 50;39083
905;2025-05-23;procesando solicitud;1649;17:8,46:8,56:7,151:11,158:10,229:3,282:12,419:14;Calle Jardin 160;43374
906;2025-05-18;procesando solicitud;2293;69:19,87:11,179:11,319:2,371:4,504:9,591:3,639:10,689:2;Calle Jardin 88;48829
907;2025-01-15;entregado;818;224:6,504:9,605:9,672:7,782:2;Calle Mayor 200;22084
908;2025-01-13;entregado;2106;90:14,232:10,239:18,256:11,318:2,648:7;Calle Luna 41;36659
909;2025-02-4;entregado;2166;212:4,251:17,290:7,368:19,545:4,687:2,785:7,913:5;Plaza Libertad 48;49645
910;2025-04-16;entregado;828;548:18;Calle Estrella 32;30586
911;2025-04-17;entregado;217;267:19,318:1,597:7,811:13;Calle Mayor 174;24684
912;2025-04-9;entregado;809;242:15,433:1;Paseo del Prado 121;24707
913;2025-05-6;preparando;1518;407:14,448:10,851:14,921:14;Calle Real 9;39037
914;2025-02-21;entregado;2249;63:9,363:12,432:5,855:19,928:16;Plaza Libertad 12;2817
915;2025-04-23;en reparto;354;4:19,52:11,160:20,233:14,275:8,594:18,664:11,754:9;Calle Estrella 122;16349
916;2025-02-17;entregado;308;237:6,253:8,472:3,616:13,737:1;Calle Jardin 170;23076
917;2025-05-1;en reparto;230;169:16,330:15;Calle Real 173;8776
918;2025-02-13;entregado;2134;108:19,195:20,229:11,260:4,389:1,565:3;Calle Estrella 83;20713
919;2025-03-7;entregado;872;12:20,118:17,195:19,434:1,575:16,626:17,679:6,859:17,932:3;Calle Jardin 126;29135
920;2025-04-29;en reparto;413;7:11;Paseo del Prado 75;16424
921;2025-04-1;entregado;182;38:17,338:6,343:20,416:6,594:4,719:4,734:15,767:7;Calle Mayor 128;24920
922;2025-03-17;entregado;620;50:17,126:15,191:17,525:15,909:7;Camino Viejo 111;21757
923;2025-04-16;entregado;1497;73:3,117:3,454:8,496:19,921:1,922:14;Calle Real 198;19612
924;2025-02-15;entregado;1383;116:7,190:12,204:13,228:3,315:11,454:17,499:5;Avenida de Espana 135;4346
925;2025-03-23;entregado;2135;103:12,120:13,180:16,326:17,572:19,645:8,651:17,898:17,932:6;Calle Estrella 96;17742
926;2025-05-20;procesando solicitud;1863;190:8,227:3,460:1;Avenida de Espana 126;42508
927;2025-01-10;entregado;1963;475:5,522:11;Plaza Libertad 177;5492
928;2025-01-31;entregado;45;91:5,357:18,530:18,645:8,812:13,813:18,826:13,923:1,985:3;Calle Estrella 19;14419
929;2025-01-22;entregado;1596;45:5,287:19,607:13,724:16,751:16;Paseo del Prado 176;22612
930;2025-03-3;entregado;2019;390:18,424:11,577:12;Plaza Libertad 150;31930
931;2025-02-20;entregado;1525;136:5,229:7,314:3,338:17,348:5,581:1,649:6,732:13,797:7,809:16;Calle Jardin 190;20634
932;2025-02-11;entregado;438;53:6,443:18,459:20,468:12,717:3,843:2;Calle Real 189;31667
933;2025-03-17;entregado;1365;61:15,365:18,473:14;Calle Luna 16;24110
934;2025-01-23;entregado;2429;171:8,463:14,792:18,988:1;Avenida de Espana 30;41688
935;2025-03-30;entregado;2261;35:15,264:1,507:18,763:17;Calle Real 111;31031
936;2025-01-18;entregado;1721;57:1,93:3;Paseo del Prado 47;49026
937;2025-05-7;preparando;2382;76:16,255:9,260:3,345:8,416:4,419:5,450:10,677:4,708:4,830:20;Calle Real 42;8820
938;2025-03-17;entregado;2;375:3,432:9,927:8;Avenida de Espana 169;33442
939;2025-04-6;entregado;2361;10:13,127:12,268:14,429:3,670:13,760:6;Calle Estrella 120;43219
940;2025-04-30;en reparto;1262;75:13,209:17,286:2,444:17,766:20,801:5,989:6;Camino Viejo 195;39974
941;2025-01-24;entregado;2309;138:18,197:2,366:7,462:6,514:8,559:3,560:10,580:14,869:4,954:17;Camino Viejo 123;27754
942;2025-05-19;procesando solicitud;501;371:2,374:12,399:3,818:17;Plaza Libertad 152;32719
943;2025-02-11;entregado;1170;498:6,608:19,730:1,863:9;Camino Viejo 51;42218
944;2025-04-25;en reparto;1122;169:15,288:3,439:10,551:6,688:15,759:2,771:17,820:1,980:10;Camino Viejo 160;46007
945;2025-04-20;entregado;1429;408:12,463:5,470:13,611:18,684:11,799:12,920:15;Calle Jardin 117;47492
946;2025-03-15;entregado;909;178:2,227:1,394:3,443:5,444:5,911:19,953:13;Calle Estrella 16;39428
947;2025-04-30;en reparto;1557;137:2,209:5,284:12,288:2,428:18,630:17,691:16,864:14,954:11,961:12;Calle Luna 186;25247
948;2025-01-31;entregado;2109;83:15,163:4,290:20,338:13,349:1,478:9,877:15,984:7;Calle Luna 50;15338
949;2025-03-4;entregado;1973;209:2,516:14,519:12,750:19;Calle Luna 66;29230
950;2025-05-21;procesando solicitud;1971;70:11,352:14,439:9,672:8,722:6,865:1;Avenida de Espana 40;50061
951;2025-02-17;entregado;560;9:2,333:7,343:18,353:12,415:3,454:19,885:4;Avenida Sol 29;10092
952;2025-05-17;procesando solicitud;1754;740:9;Avenida de Espana 194;3905
953;2025-05-19;procesando solicitud;200;8:5,304:15,541:9,570:1,669:18,674:6;Calle Mayor 119;1679
954;2025-05-10;preparando;595;325:16,545:20,657:1,766:14;Camino Viejo 54;23126
955;2025-01-25;entregado;865;294:12,429:10,543:11,608:6,614:14,748:4,775:1;Plaza Libertad 70;1955
956;2025-03-19;entregado;568;280:17,298:9,420:12,436:3;Avenida de Espana 176;40196
957;2025-02-3;entregado;593;580:4,990:3;Calle Luna 6;28415
958;2025-02-10;entregado;1688;69:4,186:5,348:4,414:9,438:19,635:4;Avenida de Espana 193;44820
959;2025-01-12;entregado;1797;228:4,342:13,377:7,636:4,703:15,868:2,874:20,948:16;Calle Jardin 33;31442
960;2025-01-21;entregado;2362;20:8,184:11,343:17,498:1,600:7,618:8,761:4,782:13,800:10;Avenida de Espana 106;20259
961;2025-02-22;entregado;2225;31:16,66:8,118:11,507:19,530:16,927:17;Calle Jardin 134;48300
962;2025-04-11;entregado;780;64:2,603:8,760:13,809:9,948:12,958:7;Calle Jardin 105;29714
963;2025-02-25;entregado;1826;19:7,354:8,355:13,395:12,596:8,629:11,763:18;Calle Real 93;14925
964;2025-02-23;entregado;861;723:20;Calle Luna 14;25046
965;2025-01-27;entregado;118;143:15,181:6,516:12;Calle Mayor 114;47508
966;2025-03-24;entregado;436;408:5,544:1;Plaza Libertad 4;18548
967;2025-03-16;entregado;2367;81:17,753:10;Calle Mayor 69;39509
968;2025-04-27;en reparto;2241;12:12,37:5,184:5,501:15,736:12,849:14,937:15;Calle Jardin 8;42420
969;2025-01-29;entregado;311;222:9,245:4,335:15,424:9,442:10,445:3,465:4,961:20,980:6;Calle Real 73;7262
970;2025-03-16;entregado;1035;64:5,276:18,357:12,421:18,544:6,684:11,912:7;Plaza Libertad 122;33490
971;2025-05-18;procesando solicitud;1075;86:19,119:9,278:6,558:19,586:11,805:19,848:4,860:6,870:8,902:5;Calle Jardin 171;17599
972;2025-05-18;procesando solicitud;1891;1:19,77:1,282:17,525:15,642:17,806:9;Calle Estrella 4;48804
973;2025-04-10;entregado;2072;201:8,272:13,519:4,711:13,897:13,909:14;Paseo del Prado 37;29643
974;2025-02-12;entregado;2098;287:15,359:8,431:18,549:6,626:4,638:7,723:11,769:2;Calle Jardin 66;3776
975;2025-01-27;entregado;632;126:1,530:2,549:15,564:13,593:18,668:1;Camino Viejo 11;28437
976;2025-02-19;entregado;1224;40:5,467:1,827:5,875:3;Avenida Sol 88;48670
977;2025-03-12;entregado;45;108:3,202:15,337:18,427:20;Calle Estrella 49;27363
978;2025-04-18;entregado;682;83:8,216:5,349:10,735:8,763:14,836:15;Calle Real 122;43680
979;2025-04-29;en reparto;1610;355:1,389:3,530:15,609:14,675:19,717:19,826:13,863:2,957:17,982:2;Calle Real 186;28152
980;2025-05-20;procesando solicitud;732;134:18,229:11,232:4,471:15,517:15,531:4,642:4,809:1;Camino Viejo 92;4459
981;2025-04-19;entregado;959;207:5,268:7,453:13,666:2,790:3,798:5,943:2;Calle Mayor 188;25926
982;2025-04-2;entregado;903;726:8,738:18;Avenida de Espana 158;42661
983;2025-01-1;entregado;1296;41:17,90:7;Calle Real 108;23630
984;2025-01-8;entregado;2203;27:17,181:1,252:8,373:4,427:14;Calle Estrella 172;44700
985;2025-03-28;entregado;434;158:6,203:2,206:11,232:9,617:1,683:15,870:18;Calle Jardin 195;13620
986;2025-02-13;entregado;784;31:13,53:20,67:3,274:12,275:15,617:8,646:20,726:14,753:17,931:3;Avenida Sol 87;49871
987;2025-01-11;entregado;1546;221:1,737:12,856:4,874:19;Calle Estrella 20;38809
988;2025-02-25;entregado;230;28:18,73:11,118:20,226:2,233:17,310:10,618:12,727:1,896:12;Calle Mayor 150;2397
989;2025-01-16;entregado;998;14:8,79:19,250:13,271:12;Paseo del Prado 52;51301
990;2025-01-7;entregado;2220;308:15,339:19,959:8;Calle Estrella 94;27610
991;2025-05-22;procesando solicitud;1404;153:3,217:8,309:14,444:13,976:10;Avenida Sol 69;36138
992;2025-04-20;entregado;29;100:12,147:14,374:9,627:13,651:17,866:20;Avenida de Espana 157;24935
993;2025-03-14;entregado;2416;100:1,122:19,174:7,194:18,387:18,764:6;Avenida Sol 57;41698
994;2025-05-12;preparando;1837;104:14,276:15,281:4,348:17,427:10,700:1,989:2;Calle Estrella 14;3478
995;2025-02-8;entregado;2204;68:4,173:19,330:8,341:18,419:15,781:8;Calle Real 98;18618
996;2025-03-30;entregado;1027;443:8,953:11;Camino Viejo 45;34247
997;2025-03-17;entregado;551;390:19,625:5,673:9;Calle Mayor 165;48983
998;2025-03-28;entregado;1886;181:11,358:12,559:16,602:3,650:20,694:5,824:7,900:11,938:6;Calle Estrella 163;40203
999;2025-03-31;entregado;406;242:17,288:15,407:19,797:15,873:9;Avenida de Espana 185;29928
1000;2025-03-18;entregado;1439;183:19,226:13,244:13,700:7,736:9,771:7;Calle Real 4;29208
1001;2025-02-6;entregado;1145;233:3,242:10,942:11,960:7,992:7;Avenida Sol 107;1287
1002;2025-03-7;entregado;1651;126:7,818:5;Calle Real 91;5130
1003;2025-01-15;entregado;1637;659:19;Calle Estrella 92;10421
1004;2025-05-18;procesando solicitud;1939;77:7,121:20,249:11,306:15,471:18,562:19,870:5;Avenida Sol 100;21486
1005;2025-04-25;en reparto;1330;51:14,104:9,220:1,274:8,368:2,427:17,673:3,725:6;Calle Jardin 57;30166
1006;2025-03-31;entregado;1656;200:11,205:19,517:17,617:15,624:8,905:10;Calle Jardin 78;35024
1007;2025-01-15;entregado;785;128:19,175:12,407:13,420:19,569:4,621:18,647:7,706:20,771:19,914:2;Calle Mayor 78;24017
1008;2025-01-8;entregado;1607;2:9,6:16,77:7,87:7,206:1,218:8,314:20,335:17,379:9,483:15;Calle Real 110;1193
1009;2025-04-9;entregado;2284;22:1,94:6,905:20;Paseo del Prado 195;30599
1010;2025-01-25;entregado;2349;529:9;Calle Luna 144;26261
1011;2025-02-19;entregado;1713;135:17,191:13,258:6,463:6,515:5,640:4,660:14,667:11;Camino Viejo 141;45928
1012;2025-03-30;entregado;1929;80:8,341:10,367:6,455:3,591:6,970:14;Avenida de Espana 133;25984
1013;2025-04-16;entregado;1567;317:18;Calle Estrella 167;2052
1014;2025-05-10;preparando;228;861:3;Calle Luna 26;27624
1015;2025-04-24;en reparto;679;899:3;Plaza Libertad 149;2313
1016;2025-03-19;entregado;752;107:10,152:10,229:14,606:4,660:7,713:13,807:18,813:12,857:1,956:1;Paseo del Prado 41;9005
1017;2025-04-17;entregado;854;352:17,741:7,851:4,918:11;Calle Mayor 171;5690
1018;2025-03-21;entregado;1094;59:13,216:6,283:20,319:4,456:8,570:1,611:6,694:12;Calle Jardin 110;21433
1019;2025-02-22;entregado;613;522:20,816:12;Calle Mayor 23;3423
1020;2025-04-8;entregado;1322;1:7,109:17,244:3,631:4,784:1,956:9;Camino Viejo 56;5813
1021;2025-01-28;entregado;719;34:12,112:3,214:12,233:15,481:10,511:15,736:7,811:12;Avenida de Espana 177;52189
1022;2025-05-16;procesando solicitud;144;17:19,151:14,179:6,481:15,521:4,733:6,767:18,848:19,996:5;Plaza Libertad 141;37670
1023;2025-05-2;en reparto;1385;94:19,148:9,345:14,755:13,816:5,939:3;Avenida Sol 171;30895
1024;2025-03-19;entregado;2281;202:5,633:13,682:9,847:3;Calle Jardin 101;23774
1025;2025-05-22;procesando solicitud;1267;202:6;Calle Real 157;30954
1026;2025-05-11;preparando;46;115:19,228:15,341:14,634:16,771:16,786:9,854:17,898:20,976:9,995:17;Avenida Sol 73;11247
1027;2025-03-28;entregado;592;378:7,525:16,671:8,728:2,746:14,833:3,950:18,999:13;Calle Estrella 145;45472
1028;2025-03-17;entregado;652;226:17;Paseo del Prado 129;51291
1029;2025-05-17;procesando solicitud;1397;19:10,179:4,197:6,314:13,325:18,385:6,786:13,948:1,981:18;Paseo del Prado 131;2042
1030;2025-04-14;entregado;831;115:14,262:10,704:15,786:6,985:13;Avenida Sol 13;48583
1031;2025-03-24;entregado;1083;220:17,598:11,667:4,687:6,746:11,766:1,902:19;Plaza Libertad 59;14559
1032;2025-02-7;entregado;687;896:4;Calle Real 43;45997
1033;2025-04-9;entregado;1512;37:8;Calle Real 186;35059
1034;2025-01-24;entregado;1758;796:4,875:10;Calle Real 186;44287
1035;2025-03-3;entregado;1227;115:2,214:14,309:2,567:12,881:5,930:19,949:9;Paseo del Prado 21;13433
1036;2025-03-17;entregado;2380;398:18,904:6;Calle Real 52;33496
1037;2025-01-27;entregado;2062;64:19,981:11;Paseo del Prado 25;41516
1038;2025-03-21;entregado;2214;205:7,389:4,897:1,904:13;Calle Mayor 176;13697
1039;2025-04-14;entregado;626;466:10;Paseo del Prado 88;48342
1040;2025-04-18;entregado;55;7:20,124:16,236:9,979:5;Calle Mayor 145;16878
1041;2025-03-1;entregado;1712;247:17,352:20,369:5,442:1,476:16,539:5,574:2,723:18,732:18;Paseo del Prado 87;19376
1042;2025-02-21;entregado;52;49:6,185:18,292:12,302:17,660:19,779:19,865:6,878:10;Calle Mayor 184;23149
1043;2025-02-11;entregado;257;171:7,644:1,711:19,732:15;Calle Jardin 31;7030
1044;2025-03-1;entregado;1173;55:9,248:9,523:18,558:16,560:2,608:3,694:3,723:15,775:11,937:11;Avenida Sol 92;45730
1045;2025-05-2;en reparto;1818;61:5;Calle Mayor 199;14482
1046;2025-01-25;entregado;2004;242:11,444:18,614:4;Calle Estrella 11;20767
1047;2025-04-11;entregado;2449;188:13,771:19,976:13;Calle Real 29;16842
1048;2025-03-8;entregado;1597;95:13,116:2,276:3,587:8,609:13,832:14,921:9;Camino Viejo 156;11302
1049;2025-01-1;entregado;412;8:7,60:13,139:18,201:5,430:13,656:6,976:2;Camino Viejo 146;36336
1050;2025-01-31;entregado;1080;382:3,468:19,603:10,625:3,801:3,887:17,927:13,953:2,996:13;Avenida de Espana 189;33887
1051;2025-01-10;entregado;2271;30:17,69:9,202:4,871:10,982:2,985:17,1000:6;Avenida Sol 182;27536
1052;2025-03-10;entregado;1541;471:7,516:2;Calle Mayor 43;41060
1053;2025-02-18;entregado;215;94:4,271:5,592:16,604:20;Calle Jardin 177;32812
1054;2025-04-7;entregado;1238;60:8,383:12,880:10,960:6;Calle Estrella 46;39688
1055;2025-01-30;entregado;771;14:2,78:9,93:20,99:15,346:7,665:20,717:16,977:19,987:18;Calle Real 184;10649
1056;2025-05-3;preparando;313;1:12,176:2,814:4;Calle Estrella 132;34560
1057;2025-01-2;entregado;2118;379:5;Calle Estrella 109;49413
1058;2025-02-6;entregado;1338;308:7,516:20,550:4;Calle Estrella 156;20181
1059;2025-05-11;preparando;1058;17:4,85:9,149:3,328:11,340:14,577:2,645:14;Plaza Libertad 6;19629
1060;2025-01-21;entregado;296;24:19,58:4,215:1,383:13,716:15,821:9,909:4,933:15,972:15;Camino Viejo 53;35036
1061;2025-02-17;entregado;518;41:12,220:10,510:17,663:6,668:9;Avenida de Espana 177;6375
1062;2025-04-17;entregado;242;61:10,326:6,725:11;Paseo del Prado 55;11859
1063;2025-02-15;entregado;32;20:12,174:5,210:14,455:14,479:2,528:13,897:5,911:15,962:10;Avenida Sol 153;50189
1064;2025-01-14;entregado;1562;74:20,715:18,800:5;Plaza Libertad 71;32429
1065;2025-01-19;entregado;1294;129:5,394:5,407:6,785:7,794:9,871:2,914:14;Plaza Libertad 43;33400
1066;2025-03-4;entregado;1198;62:14,259:14,293:4,295:5,465:4,795:14,839:18,933:14;Avenida de Espana 20;12069
1067;2025-01-19;entregado;2467;39:4,91:20,370:12,566:19,738:2,766:1,860:3;Calle Mayor 25;26356
